,Player ID,Name,Last_Name,Team,Position,Cost_Today,Total Points,Form,Points/Game,xGi,xGc,Selection %,Goals,Assists,Clean Sheets,GW Points,Total Bonus Points,Total BPS,Goals Conceded,Minutes,YC,RC,Saves,Penalties Saved,Penalties Missed,Transfers Out GW,Transfers in GW,Influence,Creativity,Threat,ICT Index,GW1,GW2,GW3,GW4,GW5,GW6,CGW,NGW,NGW2,NGW3,NGW4,NGW5,Diff_Score_1_GW,Diff_Score_2_GW,Diff_Score_3_GW,Diff_Score_4_GW,Diff_Score_5_GW,FDI_1,FDI_2,FDI_3,FDI_4,FDI_5,Initial Cost
607,551,Joe,Hodge,Wolves,MID,45,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,45
608,552,Ki-Jana,Hoever,Wolves,DEF,40,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,40
609,553,João Victor,Gomes,Wolves,MID,50,1,1,1,0.02,1.34,0.1,0,0,0,1,0,11,2,83,0,0,0,0,0,0,0,8.6,3.2,0,1.2,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0.2,0.125,0.1,0.0769,0.0588,50
610,554,José,Sá,Wolves,GK,45,2,2,2,0,1.24,2.4,0,0,0,2,0,10,2,90,0,0,4,0,0,0,0,31.2,0,0,3.1,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0.4,0.25,0.2,0.1538,0.1176,45
611,555,Saša,Kalajdžić,Wolves,FWD,50,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,50
612,556,Tom,King,Wolves,GK,40,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,40
613,557,Mario,Lemina,Wolves,MID,50,2,2,2,0.01,1.24,0.2,0,0,0,2,0,16,2,90,0,0,0,0,0,0,0,29.8,1,0,3.1,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0.4,0.25,0.2,0.1538,0.1176,50
614,558,Yerson,Mosquera,Wolves,DEF,40,1,1,1,0.02,1.24,0.7,0,0,0,1,0,8,2,90,0,0,0,0,0,0,0,21.8,14.9,0,3.7,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0.2,0.125,0.1,0.0769,0.0588,40
615,559,Nélson,Semedo,Wolves,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,45
616,561,Pedro,Lima,Wolves,DEF,40,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,40
617,562,Daniel,Podence,Wolves,MID,55,1,1,1,0.24,0.36,0.1,0,0,0,1,0,2,0,15,0,0,0,0,0,0,0,0,0.2,1,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0.2,0.125,0.1,0.0769,0.0588,55
618,563,Rodrigo,Gomes,Wolves,MID,55,2,2,2,0.07,1.44,0.2,0,0,0,2,0,6,2,74,0,0,0,0,0,0,0,0,6.3,10,1.5,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0.4,0.25,0.2,0.1538,0.1176,55
619,564,Santiago,Bueno,Wolves,DEF,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,45
620,565,Pablo,Sarabia,Wolves,MID,55,1,1,1,1.35,0,0.2,0,0,0,1,0,6,0,6,0,0,0,0,0,0,0,7.4,1.3,17,2.6,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0.2,0.125,0.1,0.0769,0.0588,55
621,566,Jørgen,Strand Larsen,Wolves,FWD,55,2,2,2,0.09,1.34,0.2,0,0,0,2,0,2,2,83,0,0,0,0,0,0,0,2.4,1.9,23,2.7,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0.4,0.25,0.2,0.1538,0.1176,55
622,567,Toti António,Toti,Wolves,DEF,45,0,0,0,0.01,1.24,0.2,0,0,0,0,0,-6,2,90,0,0,0,0,0,0,0,8.4,1.3,6,1.6,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,45
